team,seed,region,adj_off,adj_def,adj_tempo,net_rating,eFG,opp_eFG,to_rate,forced_to_rate,orb_rate,drb_rate,ft_rate,opp_ft_rate,fg3_rate,opp_fg3_rate,stl_rate,opp_stl_rate
New Hampshire,,,95.2904,116.006,67.5234,-20.716,46.6686674669868,53.4461152882206,16.5356728632243,15.8099693519856,25.719591457753,73.1019522776573,28.5114045618247,35.8395989974937,43.0972388955582,36.9047619047619,0.0886395003012965,0.0907129389048356
New Haven,,,96.1432,112.226,63.3767,-16.0831,48.7134909596662,51.8163804491413,17.7646604124943,17.0900530550578,21.5077605321508,73.1818181818182,31.7107093184979,27.6750330250991,39.8470097357441,38.3751651254954,0.0950072028389726,0.0927585116475177
New Mexico,,,117.114,101.308,69.8536,15.8067,53.6235662148071,49.6451965065502,15.3006918573709,19.114777363846,30.3650934995548,72.4199288256228,36.3399374348279,34.8799126637555,41.762252346194,48.1441048034934,0.110874578676601,0.0864821713677488
New Mexico State,,,108.725,110.327,67.0023,-1.6019,48.567335243553,48.7001209189843,15.0264670726848,14.6723079160896,32.5301204819277,69.6854146806482,34.8424068767908,44.1958887545345,38.6819484240688,41.2938331318017,0.0829744309737479,0.0895516724533743
New Orleans,,,109.746,111.938,69.7853,-2.19224,49.6193583469277,49.0138067061144,20.461351679482,14.8495885606367,35.5674709562109,65.5442443226312,46.3839042958129,39.5463510848126,33.7139749864057,40.1873767258383,0.082449750438419,0.11094024011871
Niagara,,,99.6462,118.139,62.1728,-18.4927,50.4911591355599,52.8236040609137,18.9410948279381,16.6006721911527,24.7535596933187,67.0678336980306,26.5880812049771,33.756345177665,40.4715127701375,40.4187817258883,0.0881740621300567,0.103958307820005
Nicholls,,,105.794,112.022,68.2592,-6.22813,50.6284153005465,54.3689320388349,17.4246105473774,20.4887809061026,28.1085814360771,66.2589194699286,34.4808743169399,37.9211878926328,43.879781420765,38.6636207881211,0.126682864084608,0.091925110761755
Norfolk State,,,101.389,116.764,68.2838,-15.3746,49.2966751918159,51.7207792207792,18.7030566839532,18.8063884888369,32.4768756423433,67.7139761646804,43.5421994884911,45.3246753246753,30.6265984654731,41.6233766233766,0.0940319424441847,0.107465077079068
North Alabama,,,99.5492,118.81,64.8774,-19.2609,48.0448717948718,55.1860890787065,17.5418474264086,14.5192521775505,31.1608961303462,67.7208287895311,37.5641025641026,30.3233679072605,33.6538461538462,43.2580841976815,0.095535599829979,0.110108826922688
North Carolina A&T,,,105.227,116.206,68.5789,-10.9786,50.6722151088348,52.9411764705882,18.5704364824198,14.0950127318089,31.7256162915327,71.3577799801784,42.2535211267606,37.4549819927971,32.6504481434059,38.0552220888355,0.0740759793204558,0.0967103063350395
North Carolina Central,,,100.099,121.231,65.8196,-21.1316,47.4803664921466,54.539762053851,18.1392588245494,19.8998339457556,29.9792531120332,60.6256742179072,39.2670157068063,36.8816530995617,33.9005235602094,40.6386975579211,0.115237644297137,0.094430847410154
North Dakota,,,106.834,116.347,67.2633,-9.51235,49.4464944649446,56.5328054298643,14.0721984448876,19.3604768413741,27.4193548387097,67.63565891472871,37.8492356352135,43.7782805429864,40.6431207169215,42.8733031674208,0.112936114908015,0.0730499473412956
North Florida,,,106.977,124.437,70.5068,-17.4599,52.9379157427938,56.3157894736842,17.8551861357017,12.7339311975547,25.1923076923077,62.3735050597976,28.7694013303769,31.3784461152882,51.6629711751663,38.9974937343358,0.0641310303065256,0.11165258513798
North Texas,,,103.385,100.921,65.0988,2.46364,45.9821428571429,48.4460694698355,16.741091390381,21.3198514287758,33.5083114610674,67.5803402646503,39.5647321428571,45.0944546008531,32.3102678571429,38.6349786715417,0.131162396933185,0.0925291091092285
Northeastern,,,107.519,118.124,69.656,-10.6042,52.4245689655172,56.3896848137536,16.3779382251851,16.7931535604715,27.2811059907834,69.8364008179959,29.364224137931,41.89111747851,37.7693965517241,35.1862464183381,0.099651680468732,0.0927314248806256
Northern Arizona,,,105.154,119.631,63.8614,-14.4768,51.6804058338618,56.8986568986569,16.0017896738451,16.5808018002013,23.3050847457627,66.6304347826087,31.7691819911224,32.7228327228327,36.6518706404566,40.04884004884,0.0968529374995888,0.0842199456518163
Northern Colorado,,,112.286,110.411,68.7615,1.87507,55.7279909706546,50.0860091743119,15.4388766886271,12.3898195369547,27.1966527196653,75.7722007722008,27.4830699774266,38.7614678899083,41.4785553047404,34.9770642201835,0.056141369776826,0.0856639866422258
Northern Illinois,,,97.0681,114.294,67.5149,-17.2258,47.5712435233161,55.5800756620429,21.6983208399684,16.2607941378284,30.3393213572854,69.97742663656891,38.2772020725389,38.2723833543506,45.0129533678756,37.7049180327869,0.0807861110032237,0.117036289017491
Northern Kentucky,,,109.571,110.148,70.2672,-0.57683,53.2172995780591,54.2382271468144,16.297232630581,18.5996117556769,32.2350845948353,68.359375,35.8649789029536,37.2299168975069,44.8839662447257,38.1163434903047,0.116924743803891,0.0880321430183739
Northwestern,,,117.524,104.15,65.1206,13.3738,51.7366511145671,50.9655532359081,13.0537908141237,17.5396295818638,28.1164695177434,65.2914798206278,33.9035769828927,34.812108559499,33.9554173146708,40.187891440501,0.0883710237244798,0.0731191719141635
Northwestern State,,,102.275,112.476,64.8226,-10.201,48.6226777706598,53.0366806975346,18.2896152939903,16.8631271930662,25.979381443299,67.3780487804878,40.1665598975016,36.3199037883343,33.9525944907111,37.9434756464221,0.0942501066681951,0.106477147533258
Notre Dame,,,115.53,106.648,66.0147,8.88209,52.2790439132852,51.7927170868347,16.9522800459521,13.9522979029887,31.2386156648452,73.3333333333333,34.0744858254586,36.1904761904762,43.5241801000556,47.3949579831933,0.0657138945601514,0.0909518395723835
Oakland,,,115.279,115.06,69.8804,0.21852,52.7027027027027,54.7099652949926,14.6967935814929,15.0596773736286,31.2900274473925,65.5971479500891,38.102808691044,24.5909766980664,34.0222575516693,41.7451660882499,0.101153857057806,0.0762055963484818
Ohio,,,107.908,113.479,68.8802,-5.57153,50.9465478841871,52.9854910714286,15.4573484069887,16.0211422698576,28.3834586466165,67.2162948593598,36.9153674832962,38.0580357142857,38.1403118040089,33.203125,0.080810453677874,0.0826897665541036
Oklahoma,,,124.17,105.824,66.3013,18.3465,55.0876338851022,51.2189176011702,14.4256417916818,15.3219094769638,33.5616438356164,66.9650122050448,35.9298928919182,34.0321794246709,43.8169425511198,39.7367137981472,0.0909071509357461,0.0823712682187747
Oklahoma State,,,120.049,107.487,72.1075,12.5624,52.0673076923077,52.8719397363465,15.9489148969544,15.9489148969544,31.3322368421053,69.2857142857143,39.375,32.4858757062147,35.8653846153846,42.7966101694915,0.0963411610526689,0.0910788287262626
Old Dominion,,,106.043,113.044,69.0167,-7.00102,50.6544502617801,50.7647679324894,15.4915590863952,14.4764426790246,26.0642919200695,69.6678321678322,34.7120418848168,42.035864978903,36.282722513089,36.4451476793249,0.0798852477104711,0.0922431865828092
Ole Miss,,,114.068,101.452,66.4096,12.6154,50.4493850520341,50.5147058823529,14.0184274489854,16.4439031659652,28.3292978208232,67.4603174603175,33.0179754020814,41.2254901960784,35.5250709555345,42.6470588235294,0.101952199628984,0.0855082964630192
Omaha,,,106.162,114.166,67.0607,-8.00425,52.1765417170496,52.7377521613833,16.0633526619002,14.0616887787974,25.5406797116375,71.2328767123288,34.4619105199516,33.6023054755043,40.8706166868198,45.5331412103746,0.082068219207216,0.090575290710403
Oral Roberts,,,102.049,114.941,67.8028,-12.8926,49.6517701683111,53.6475869809203,18.5008126971986,14.6763552920929,28.4080076263108,68.1948424068768,34.8229831688915,39.0572390572391,45.5600696459663,36.5881032547699,0.0822258342097715,0.108040921694235
Oregon,,,111.65,104.63,65.9637,7.01983,49.4511525795829,50.8856682769726,17.649193029271,15.7297847687932,32.3396567299006,67.7007299270073,34.9615806805708,32.0450885668277,42.8100987925357,42.1363392377885,0.0908207811055323,0.102992638367099
Oregon State,,,109.206,109.851,65.183,-0.645209,50.4574042309891,50.3366131538063,17.7138736139908,15.3249797169386,26.7672007540057,67.87564766839381,43.1103487707261,35.1113412739513,44.253859348199,41.5328845157949,0.0820337149553773,0.10727485801857
Pacific,,,110.728,105.289,64.3551,5.43868,52.1588946459413,50.0580720092915,20.0629713699934,15.1326548046179,35.2250489236791,75.1143641354071,30.5123776626367,36.3530778164925,35.3483016695452,42.8571428571429,0.0820092260379293,0.0990944814624979
Penn State,,,114.082,111.898,67.5186,2.18391,53.008356545961,58.4239130434783,15.6102532034023,17.6947083789308,25.9259259259259,68.8541666666667,33.8161559888579,27.5,38.050139275766,43.4239130434783,0.102833121992739,0.0861574805885112
Pepperdine,,,105.263,113.393,68.6666,-8.13061,47.62313860252,54.267963263101,18.3243892861817,16.5633440820552,29.0654205607477,65.9824046920821,33.8487972508591,28.4710967044841,39.2325315005727,40.3565640194489,0.0847205530633857,0.109470377553813
Pittsburgh,,,113.74,106.138,63.6038,7.60162,51.0268562401264,53.3590308370044,17.2878769345472,16.2161217607074,33.8821490467938,71.9230769230769,30.3844128488678,30.9471365638767,42.6013691416535,40.9691629955947,0.100651790238873,0.0945940436041263
Portland,,,106.081,108.949,68.5223,-2.86752,51.2201885745979,52.6970954356846,19.6671709531014,16.9974192400107,28.0701754385965,67.5266903914591,34.3871325568497,32.5726141078838,35.3854686633389,45.643153526971,0.0832072617246596,0.107235027142476
Portland State,,,103.52,101.993,68.0458,1.52725,50.5541871921182,48.7971391417425,16.9231854050346,18.000115385355,30.0102774922919,73.60084477296729,37.1305418719212,42.7828348504551,34.4211822660099,39.6618985695709,0.103590407630818,0.0953852268283771
Presbyterian,,,103.192,112.264,64.2296,-9.07155,50.951503990178,51.1682242990654,19.3295678870117,15.7426377636487,33.0927835051546,69.3501454898157,39.3492940454266,37.1495327102804,27.9926335174954,36.3317757009346,0.0817022972543794,0.102127871567974
Princeton,,,105.476,112.644,63.5693,-7.16872,49.6026490066225,51.998730964467,17.0784110487984,14.2777712948154,27.2630457933972,71.5217391304348,34.635761589404,34.010152284264,44.5033112582781,41.3705583756345,0.0713888564740769,0.10214097926291
Providence,,,121.081,109.292,71.3204,11.7886,54.9657534246575,51.3673655423883,16.6622424601311,13.1501031180446,31.7307692307692,69.1546077684692,36.692759295499,32.7256153144941,40.5088062622309,38.514129443938,0.0722847283196864,0.103730627080228
Purdue Fort Wayne,,,105.379,113.196,67.7326,-7.81665,52.5618374558304,56.0668229777257,14.5360090912497,19.0816339273449,22.8915662650602,65.491452991453,30.565371024735,28.5463071512309,45.4063604240283,44.0797186400938,0.114889418934276,0.0734293242753849
Quinnipiac,,,104.204,108.434,69.9431,-4.23003,48.1520041644977,48.9310529128808,15.8754738840425,17.3896086764512,34.0929009640666,68.0365296803653,33.8365434669443,30.6253340459647,33.6803748047892,35.3821485836451,0.110577722718331,0.094059888619327
Radford,,,106.296,113.969,70.6631,-7.67386,51.3474770642202,53.0494821634062,17.060567357604,18.5135277644329,29.8085688240656,67.8115799803729,42.3738532110092,39.9884925201381,45.4128440366973,37.9171461449942,0.102175925383453,0.0970202594237372
Rhode Island,,,105.875,103.396,65.7849,2.47903,50.1144164759725,50.4196642685851,19.2110099284284,21.0898373052918,31.043956043956,68.1948424068768,38.3867276887872,42.5659472422062,43.4782608695652,41.4868105515588,0.126351141094065,0.118835831586611
Rice,,,108.607,113.837,65.5928,-5.22904,48.5327963176064,51.0059171597633,17.876187090549,15.6924483266467,35.3410097431355,65.470417070805,33.8895281933257,40.414201183432,44.1311852704258,35.5029585798817,0.0949672439185415,0.109694784419278
Richmond,,,111.319,110.519,67.7107,0.800429,52.6951151038742,52.0413870246085,14.3079133315742,17.7324302929017,24.9762583095916,69.0322580645161,36.8893879842785,35.1230425055928,42.5603593486805,45.6375838926174,0.0994517254522532,0.0778725774767643
Rider,,,95.6937,120.136,65.8459,-24.4418,42.7659574468085,55.1552795031056,16.9066532573168,15.2757863836207,32.6227988878591,67.1772428884026,30.0911854103343,32.5465838509317,27.4772036474164,39.9378881987578,0.0896976780532886,0.0994828792954655
Robert Morris,,,110.784,109.082,64.522,1.70206,54.9131378935939,50.0287191269385,18.5528313389837,15.8751031044912,37.5,71.2121212121212,28.0130293159609,40.0919012062033,40.7166123778502,36.0137851809305,0.0817663443032527,0.102805637574265
Rutgers,,,110.474,106.559,66.9152,3.91477,47.515690376569,53.0073221757322,15.0927245183562,17.0750525147971,29.7800338409475,66.9117647058824,36.1401673640167,31.3807531380753,34.6234309623431,38.9644351464435,0.0910068762002376,0.0837984107586347
SE Louisiana,,,99.6973,110.27,65.5385,-10.5727,46.73304293715,52.3659305993691,18.4118513647658,19.069417484936,28.639391056137,68.5774946921444,40.3235843186061,41.198738170347,39.4523957685128,37.8548895899054,0.103187298857479,0.100658198395286
SIU Edwardsville,,,99.5179,107.103,64.4349,-7.5847,49.4826536822885,45.6469165659008,17.9341805148257,17.1000325839036,30.1096709870389,68.3768656716418,30.5538648813147,34.3409915356711,36.2142422398052,38.4522370012092,0.103747148908439,0.106353861192571
Sacramento State,,,105.891,114.189,71.6768,-8.29779,47.0291146761735,55.0378567268492,14.0675340006394,17.1171392735053,25.2132701421801,66.5644171779141,41.2358882947118,36.2259755387303,35.5912061794415,43.739079790332,0.103784953641081,0.0919800300041809
Sacred Heart,,,107.201,118.769,68.4977,-11.568,51.9935344827586,53.5007610350076,17.6653709784817,14.5238488199373,28.5843101893598,69.1021126760563,31.0344827586207,27.0421106037544,50.7004310344828,43.531202435312,0.0792209935632943,0.101530353819624
Saint Joseph's,,,107.305,102.783,68.1015,4.52242,49.2946283233858,47.5571725571726,16.8581108999256,15.1581333301852,31.4414414414414,69.13372582001679,30.3852414541508,26.2993762993763,45.3065653825285,39.8648648648649,0.0793322865878853,0.0972764942684784
Saint Peter's,,,102.99,110.514,65.5795,-7.52442,46.3519313304721,48.1068289384719,17.6644563587991,20.0953448485421,36.983669548511,65.343347639485,35.4996934396076,46.4503042596349,38.749233599019,35.5645706558485,0.132348373330452,0.0929139600523992
Sam Houston,,,113.5,107.932,70.1335,5.56848,52.409312398484,51.0106681639528,16.6983011961991,16.4144773798331,35.9633027522936,70.0367647058824,34.6507850568489,37.1139809096013,35.9501894964808,41.6058394160584,0.100757454809927,0.0903505815431737
Samford,,,109.641,113.589,67.3187,-3.94752,53.0689056166763,51.8600777345919,13.3731802793696,12.9883405591,25.281954887218,74.250936329588,41.9224088013897,32.9261521377013,45.6861609727852,35.9244863964464,0.0630175041941516,0.0760058447532516
San Diego,,,108.226,113.2,68.0748,-4.97363,51.2405609492988,54.6839729119639,17.5087138274836,18.8982942899823,28.1135531135531,65.45086119554199,25.782092772384,38.8261851015801,43.6893203883495,40.0677200902935,0.110240050024897,0.100049793299906
San Diego State,,,113.294,96.8883,68.8113,16.4061,52.6946107784431,48.197706171491,17.2201041395758,20.2303022925094,29.4957183634634,68.93287435456111,38.9765922700054,38.5035499726925,33.7506804572673,47.2965592572365,0.108898344944361,0.0973887637713799
San Francisco,,,113.654,109.434,66.0255,4.22055,51.2451577199779,50.7583682008368,15.8503282784266,14.1304979373656,31.4079422382671,70.9188224799286,40.1217487548423,29.5502092050209,46.098505810736,35.7740585774059,0.0753006797978037,0.0924989832084132
San Jose State,,,112.174,117.177,65.2056,-5.00286,49.671592775041,57.1308724832215,15.149990827154,17.4224894512271,29.3212669683258,63.5306553911205,33.4428024083197,35.3467561521253,38.3141762452107,39.261744966443,0.087585884469484,0.0823780751226498
Seattle U,,,102.254,97.7411,67.691,4.513,49.4301994301994,48.3342906375646,16.9961723496155,21.1164565555829,24.6268656716418,68.1904761904762,34.5299145299145,32.854681217691,38.974358974359,37.4497415278576,0.112371387435474,0.0969203216630965
Seton Hall,,,110.504,94.7978,65.1684,15.7064,47.6326742976067,47.2575057736721,16.684426159448,21.4709418609289,35.6401384083045,68.0851063829787,35.2757544224766,42.0900692840647,26.7950052029136,42.378752886836,0.13858102602383,0.0943627381149106
South Alabama,,,107.076,110.219,64.683,-3.14294,52.6785714285714,50.0,13.1012493331514,18.2127216108582,25.1734390485629,68.7992988606486,39.2261904761905,25.2777777777778,36.6071428571429,64.3333333333333,0.1176134883317,0.0838678461099463
South Carolina,,,112.554,105.018,66.4274,7.53543,50.2964959568733,51.5616866215513,14.4524104393669,14.6342017656483,27.1559633027523,67.8798908098271,36.711590296496,33.9927121290994,44.4743935309973,35.8146798542426,0.0799881835637917,0.0931680547191892
South Carolina State,,,95.2569,118.803,68.7401,-23.5459,46.8282465589467,53.9203860072376,20.7788511145505,18.7863585419224,31.3931297709924,62.3667377398721,41.0532615200479,51.9300361881785,33.2734889287852,38.9022919179735,0.0977270166574751,0.108163882514099
South Carolina Upstate,,,98.9832,111.38,67.5644,-12.3971,48.2957827845176,50.9565217391304,18.2050638951251,16.3943451743734,29.1666666666667,68.5934489402697,32.8134026574235,36.0,35.6441363373772,36.1159420289855,0.0871102519712977,0.105706822616856
South Dakota,,,104.332,114.595,69.9062,-10.2633,49.9410029498525,54.5403899721448,16.5718966274528,15.8596374600838,28.6821705426357,69.7314049586777,45.1917404129793,30.974930362117,35.929203539823,30.0278551532033,0.0840465817495459,0.0987666045418393
South Dakota State,,,108.003,112.313,66.8622,-4.31015,52.0058139534884,51.8252543387193,16.1342327704476,14.5157517401832,30.3448275862069,74.9,29.7093023255814,34.4703770197487,38.8372093023256,47.0377019748653,0.0809240515132165,0.0950857605280294
Southeast Missouri State,,,102.192,108.03,68.9489,-5.83784,49.8558246828143,48.8036809815951,16.8601027041468,18.0949271275491,29.5387634936212,71.7611336032389,38.8119953863899,47.9754601226994,35.9861591695502,33.1901840490798,0.0911870343435543,0.0987859538721838
Southern,,,104.67,114.424,69.9894,-9.754,49.1466666666667,53.1879194630872,16.5508626746819,18.6029912003837,31.4236111111111,68.7199230028874,39.84,42.8970917225951,32.16,37.3601789709172,0.114651528501165,0.0883307495845555
Southern Illinois,,,103.801,99.2396,68.9584,4.56126,49.1502920870951,49.0120746432492,17.043831892071,18.5060373090851,30.9123117803366,72.7031802120141,31.2798725438131,31.4489571899012,29.2087095061073,41.5477497255763,0.112863980625778,0.0968711088771862
Southern Indiana,,,95.5432,114.152,67.5771,-18.609,43.7238493723849,49.3983152827918,17.1712665748625,16.4471770205008,31.408573928259,66.2027833001988,37.1787208607292,36.1612515042118,39.7489539748954,27.1359807460891,0.0899939874706647,0.0946488488915611
Southern Miss,,,105.261,109.427,69.3458,-4.16582,49.0415335463259,51.3535462912832,18.3642825506908,17.7593414784328,32.5459317585302,71.2160979877515,43.2374866879659,43.6383324309691,28.7007454739084,39.4152680021657,0.104568385347463,0.100247377688477
Southern Utah,,,106.571,113.705,70.3041,-7.13427,50.7462686567164,53.2485110990796,20.2986665374787,14.7758789831289,28.7698412698413,66.41294005708849,33.134328358209,29.8321602598809,35.4626865671642,29.5073091499729,0.0736371673913307,0.124020492448557
St. Bonaventure,,,113.728,111.558,67.3463,2.16989,52.4038461538462,53.2908704883227,16.7899750043144,17.1017252033335,34.4919786096257,70.1642335766423,29.8582995951417,33.9171974522293,30.9716599190283,40.7112526539278,0.108221854802345,0.0944157745600704
St. Francis (PA),,,99.5186,121.778,70.0264,-22.2596,48.9424206815511,58.8908981314045,18.4473104827087,18.4473104827087,27.4881516587678,66.9256381798002,30.8460634547591,38.3363471971067,37.7790834312573,40.8679927667269,0.105483291323999,0.0932177923328366
St. Thomas-Minnesota,,,114.04,108.157,68.3234,5.88354,59.4312246082414,50.8503401360544,13.823534687386,17.076131084418,22.2936763129689,72.94685990338161,34.4167150319211,30.3854875283447,46.5467208357516,41.156462585034,0.107622674901794,0.0755750339310378
Stanford,,,117.087,103.706,66.8217,13.3809,51.7048481619606,51.1707595659623,15.5452329485352,18.3047417559674,32.3159784560144,69.9416342412451,35.6952583910495,40.3198172472873,44.2194992008524,33.5808109651628,0.115439451777584,0.0717472289932392
Stephen F. Austin,,,112.668,104.235,65.8347,8.43383,51.6639828234031,47.9574223245109,14.1136539835056,17.6298584361437,33.8503649635037,71.4421252371917,30.3811057434246,29.9769850402762,39.5598497047772,34.9827387802071,0.101090878013344,0.0796029619138896
Stetson,,,105.272,117.811,66.739,-12.5385,53.1466512702079,55.2688172043011,18.1224567048358,15.141478186808,26.6090297790586,68.159688412853,32.4480369515012,30.4301075268817,44.7459584295612,41.0752688172043,0.0908488691208479,0.114507428787735
Stonehill,,,91.722,109.045,66.4213,-17.3226,46.9174208144796,47.7897574123989,19.4115718246043,13.3543983068531,27.4705349048051,72.8783902012248,27.3190045248869,30.2964959568733,40.4977375565611,32.3989218328841,0.069156705517632,0.112081557218231
Stony Brook,,,105.188,110.706,66.3297,-5.51725,50.2280501710376,50.6697728596389,16.797354045115,17.1442020637457,28.0442804428044,67.64705882352939,28.3922462941847,35.4105998835178,45.8380843785633,39.8369248689575,0.0941444621997597,0.101576919741846
Syracuse,,,114.648,104.91,67.4691,9.73826,52.6133333333333,50.2609603340292,15.9604831098074,17.4073257713197,29.1814946619217,66.40625,35.1466666666667,32.5678496868476,37.1733333333333,35.8559498956159,0.0895233896810729,0.0990182946472473
Tarleton State,,,104.27,108.651,69.2877,-4.38066,48.3008181246067,53.5833891493637,20.0223306695437,23.3844764210711,31.5352697095436,64.8648648648649,41.9131529263688,47.6892163429337,24.2290748898678,40.6563965170797,0.136493081256037,0.100362559747086
Temple,,,111.683,111.19,64.9916,0.492956,50.1732101616628,50.6609195402299,13.7152127025483,15.5340760358611,29.8279158699809,69.6618357487923,40.5889145496536,35.5172413793103,35.7390300230947,35.9195402298851,0.086027319818851,0.0811114729720596
Tennessee Tech,,,102.533,115.861,66.8765,-13.3282,48.8895939086294,51.5196662693683,19.0904573864379,15.0631554172442,31.3291139240506,69.2543411644535,35.4695431472081,31.2872467222884,36.4847715736041,36.1144219308701,0.0789769606945788,0.109835508250739
Texas A&M-Corpus Christi,,,104.835,105.114,66.078,-0.278946,49.4582536647546,50.0660938532716,19.3846907342725,19.0238055344323,31.6851664984864,71.2328767123288,41.1089866156788,46.3317911434237,31.3575525812619,34.897554527429,0.104656707953652,0.10620335881011
Texas Southern,,,101.702,115.037,68.8352,-13.3356,49.7239263803681,52.5258673158856,18.5395736643616,16.4023037781216,28.6585365853659,68.8442211055276,38.2208588957055,44.0657334144857,32.4539877300613,43.2136335970785,0.0914552695507384,0.106366454803576
Texas State,,,103.978,110.624,66.0812,-6.6466,49.9417249417249,52.0327669902913,18.5917939246421,18.5917939246421,33.9051463168517,71.5291750503018,33.974358974359,39.0776699029126,24.5920745920746,37.5606796116505,0.116443340896442,0.115954083161583
The Citadel,,,100.666,120.953,64.4258,-20.2873,49.535153980244,57.54662004662,16.2933817594835,14.7296206618241,27.926267281106,68.6131386861314,30.0406740267286,33.2750582750583,47.821034282394,44.0559440559441,0.0791969330104923,0.0958434221146086
Toledo,,,114.516,111.362,67.8628,3.15428,54.4961240310078,54.3801229508197,14.6254753279482,17.8655806313705,29.5097132284921,66.4562669071235,30.4392764857881,26.5881147540984,32.5064599483204,39.9590163934426,0.109353553990505,0.0895529104695903
Towson,,,105.752,104.763,63.5165,0.988746,46.519659936238,48.5099337748344,15.8970107768079,15.1655532257278,35.9966358284273,70.9188224799286,30.4463336875664,29.3046357615894,34.9096705632306,41.3907284768212,0.0907007363339348,0.0741210318427854
Tulane,,,107.713,111.353,66.943,-3.63946,49.3979357798165,50.6896551724138,15.4282421275455,17.1171325379572,22.7561196736174,64.1673931996513,43.5206422018349,38.0901856763926,44.954128440367,40.4774535809019,0.109093191375247,0.0871832617266622
Tulsa,,,121.107,108.111,67.9426,12.9956,56.5241532481954,49.9194847020934,15.2462407325633,15.5251353801102,32.0,71.0247349823322,40.9217101610217,31.9377348362856,46.4741810105497,40.0429414922169,0.0929648825156297,0.090640760452739
UAB,,,109.82,106.377,69.1426,3.44314,48.3577564426478,50.0261917234154,12.5444376514277,16.1220931549034,32.5311203319502,72.3441615452151,36.4325416877211,28.6537454164484,30.5204648812532,39.1828182294395,0.105971061748523,0.0810633335597672
UAlbany,,,103.292,118.225,65.2839,-14.9327,51.3456937799043,53.2228360957643,18.5445423621964,15.8127684164905,32.680412371134,67.5876726886291,24.9401913875598,35.6660527931246,37.6196172248804,40.5770411295273,0.10191618182057,0.10401754639419
UC Davis,,,108.013,107.122,69.023,0.890922,51.7623649801023,51.7425519955031,17.915373433387,19.7563015305521,25.187969924812,69.4627709707823,40.5343945423536,39.1231028667791,43.4906196702672,38.0550871275998,0.104169589888366,0.0920464048582541
UC Irvine,,,104.963,98.7469,68.2445,6.21627,49.6863565081025,45.4365079365079,17.8841791697412,18.4963515618595,31.0704960835509,68.4532924961715,35.8076319916362,26.7857142857143,28.2279142707789,37.7976190476191,0.106255636631959,0.0918258588177421
UC Riverside,,,103.984,111.674,68.5235,-7.6898,48.9337175792507,52.658371040724,19.0466137724375,15.481237795331,27.7673545966229,70.0,35.043227665706,40.893665158371,38.328530259366,31.7307692307692,0.0722457763782113,0.101331738296712
UC San Diego,,,107.875,103.343,67.2611,4.53205,52.5797872340426,48.4317825405123,16.4861625992586,16.7997580834836,26.0053619302949,72.9617304492512,31.1702127659574,29.273392577104,42.2872340425532,43.910088865656,0.105726477538723,0.0873587420341147
UC Santa Barbara,,,113.77,110.598,64.4399,3.17129,54.673457159976,52.5814382298709,18.7176229107614,16.8116508650181,30.974358974359,74.4593202883625,36.7884961054524,42.4093423478795,44.0982624325944,35.7098955132145,0.0904114944775682,0.106538950249242
UIC,,,110.47,104.279,66.4286,6.19091,49.6810207336523,49.8892580287929,17.5618053719816,19.5846311216339,36.4924712134632,67.9382379654859,36.4699627857523,34.3300110741971,33.0143540669856,46.3455149501661,0.113094348730562,0.0933258243589596
UL Monroe,,,101.196,122.248,70.1927,-21.052,47.7848101265823,57.0870244919229,16.9262690318244,15.6638125018265,25.1351351351351,64.52540747842761,38.7802071346375,27.6706618030224,41.9447640966628,42.2615945805107,0.0841637686665303,0.102399251877612
UMass Lowell,,,102.658,117.286,69.2188,-14.628,49.8006833712984,53.5068493150685,18.0025406811445,14.1794204827294,32.7102803738318,70.64579256360079,34.9088838268793,28.3287671232877,31.2642369020501,35.013698630137,0.0745266469058133,0.11856512007743
UNC Asheville,,,104.713,111.449,64.8403,-6.73632,50.9609423434594,51.2874251497006,17.4036583200142,15.4755562320826,29.7741273100616,68.6686686686687,39.9876007439554,38.7425149700599,33.6019838809671,38.3832335329341,0.0756018976583707,0.0928533373924956
UNC Greensboro,,,107.617,119.83,67.724,-12.2133,51.9880174291939,56.2436028659161,14.9607674152683,13.6539533940551,28.1167108753316,70.9471766848816,41.9934640522876,30.603889457523,40.1960784313725,46.6223132036847,0.0788594667973481,0.086970726239361
UNC Wilmington,,,111.9,106.111,65.1405,5.78884,50.8665511265165,47.2367655613729,14.9515772781333,14.9515772781333,35.3803849679193,73.3519034354689,41.6522241478914,31.7626527050611,38.9370306181398,42.6410703897615,0.0760164366666037,0.0765198567769786
UNLV,,,115.066,109.103,69.8688,5.96291,53.3386752136752,52.5773195876289,16.9360794288996,17.3299417411996,31.0251798561151,68.4684684684685,41.7200854700855,45.2523060227889,35.8974358974359,36.7878459034183,0.101966576406553,0.0892754574546648
USC,,,113.561,102.766,70.6333,10.7955,50.357732526142,49.7420020639835,17.3690363525024,16.3447085676112,32.3584905660377,67.7787532923617,44.1937259218492,33.3849329205366,34.0671436433682,40.4024767801858,0.0850637421366141,0.102432778489117
UT Arlington,,,102.634,101.499,64.9127,1.13479,47.198275862069,47.4468085106383,20.747966674507,18.0244865621015,34.8605577689243,69.9029126213592,42.487684729064,40.8510638297872,30.6650246305419,32.4012158054711,0.108939204496218,0.110424739102985
